RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1218,15921801,Alves,603,Germany,Male,61,2,172559.7,4,0,0,99981.73,1
1219,15582028,Bernard,588,Germany,Female,57,6,166335.04,1,1,0,35475.09,1
1220,15851996,Schmidt,799,France,Female,57,0,79701.09,1,1,1,78653.85,0
1221,15884719,Santos,614,Spain,Female,33,2,0.0,1,0,1,84072.61,0
1222,15975319,Costa,628,France,Female,46,8,0.0,2,1,1,52619.95,0
1223,15440590,Thomas,765,France,Male,60,1,0.0,2,1,0,189668.02,0
1224,15694283,Ferreira,644,Spain,Male,42,0,0.0,2,0,0,126581.18,0
1225,15075494,Alves,669,France,Female,38,3,0.0,1,1,0,193654.06,0
1226,15956767,Lima,432,Germany,Female,63,2,204642.24,1,1,0,122138.6,1
1227,15866650,Dubois,555,France,Male,34,5,43908.41,2,1,1,111179.51,0
1228,15401280,Ferreira,482,France,Male,21,3,228683.92,1,1,1,84653.24,0
1229,15977257,Alves,692,Spain,Female,25,2,0.0,2,0,0,48619.32,0
1230,15427561,Weber,570,France,Female,50,9,0.0,1,0,1,45645.78,0
1231,15561631,Ferreira,504,Spain,Male,37,3,0.0,2,0,0,148605.34,0
1232,15235168,Fischer,576,France,Male,27,5,0.0,2,1,0,164593.6,0
1233,15517218,Thomas,735,France,Female,44,7,99689.4,2,1,1,18336.58,0
1234,15580479,Meyer,669,France,Male,52,7,0.0,2,1,0,31272.68,0
1235,15113500,Alves,633,Germany,Female,48,4,0.0,1,1,1,150305.31,0
1236,15946981,Schmidt,625,France,Male,38,8,173062.22,2,0,1,43887.68,0
1237,15493983,Müller,629,Spain,Male,49,6,230837.16,1,1,0,83204.65,0
1238,15801341,Martin,633,France,Male,30,5,0.0,1,1,0,160798.93,0
1239,15878714,Pereira,556,Spain,Male,34,5,0.0,2,1,1,175933.8,0
1240,15996181,Müller,477,France,Female,32,3,52411.81,2,1,1,183864.9,0
1241,15340724,Müller,551,Spain,Female,51,4,0.0,4,1,0,75562.66,1
1242,15998022,Martin,476,Spain,Male,33,5,143030.01,2,1,0,124598.26,0
1243,15113887,Pereira,666,Spain,Female,28,3,85649.78,1,0,1,102147.41,0
1244,15582424,Ferreira,668,Spain,Female,35,6,20065.87,1,1,1,145513.83,0
1245,15381893,Martin,698,Spain,Female,44,2,140734.13,1,1,0,151038.68,1
1246,15629750,Silva,735,Germany,Male,62,6,0.0,1,1,1,53888.65,1
1247,15910336,Bernard,714,France,Male,79,2,164913.45,1,1,0,189144.32,1
1248,15000816,Dubois,544,France,Female,20,2,239579.45,2,1,1,103281.02,0
1249,15351915,Müller,627,Spain,Female,35,6,0.0,2,0,0,54181.09,0
1250,15503295,Oliveira,635,Germany,Male,27,3,0.0,3,1,0,64240.4,1
1251,15761668,Souza,589,Spain,Male,56,6,90605.46,1,0,1,37868.13,0
1252,15461988,Silva,581,France,Male,23,6,0.0,2,1,0,43896.34,0
1253,15088161,Oliveira,585,France,Male,24,3,40248.16,2,1,0,172578.05,0
1254,15114488,Fischer,632,France,Male,47,1,0.0,2,0,0,169593.65,0
1255,15558516,Weber,782,Germany,Female,33,2,168640.33,1,1,1,94157.7,1
1256,15405440,Robert,687,France,Male,24,6,95333.72,1,1,0,105116.83,0
1257,15838508,Dubois,711,France,Female,35,6,95019.23,2,0,0,24040.99,0
1258,15613969,Dubois,698,France,Female,39,3,0.0,2,0,1,56853.6,0
1259,15799689,Dubois,656,France,Male,45,2,0.0,2,1,0,56295.64,0
1260,15738710,Costa,387,Germany,Female,68,1,55075.51,2,0,1,169916.84,1
1261,15280113,Bernard,850,France,Female,26,2,161221.62,1,1,1,93573.95,0
1262,15457793,Costa,647,Spain,Female,34,8,79177.69,1,1,0,18944.87,0
1263,15786930,Dubois,729,France,Male,59,2,0.0,1,1,0,62046.45,1
1264,15890069,Oliveira,576,France,Female,58,1,186364.85,2,0,0,96584.87,1
1265,15529689,Bernard,686,France,Male,33,6,127967.75,1,1,1,43520.66,0
1266,15835478,Thomas,593,France,Male,42,5,197948.8,2,1,1,24355.72,0
1267,15551955,Pereira,815,France,Male,28,4,9045.99,1,1,0,41782.2,0
1268,15504884,Martin,523,France,Female,42,4,154161.57,1,1,1,56269.0,0
1269,15267470,Schmidt,576,Germany,Male,66,5,0.0,2,1,0,104292.27,1
1270,15109026,Silva,614,France,Female,44,5,196633.94,1,1,0,155965.28,1
1271,15275647,Ferreira,651,Germany,Female,41,4,95579.82,1,1,1,55768.98,0
1272,15939897,Souza,722,Spain,Female,32,2,152820.6,2,1,1,165855.62,0
1273,15645180,Schmidt,741,Spain,Male,43,6,0.0,2,1,0,168934.4,0
1274,15161286,Souza,502,France,Female,47,2,0.0,1,1,0,137429.36,1
1275,15336574,Weber,582,France,Female,43,4,51063.3,1,1,1,109938.82,0
1276,15793819,Silva,699,France,Female,18,5,174533.74,1,1,0,37244.96,1
1277,15080027,Schmidt,630,France,Female,44,5,0.0,2,1,0,115778.37,0
1278,15581654,Silva,631,Spain,Male,49,5,0.0,1,0,0,93194.25,0
1279,15797877,Costa,492,France,Male,37,5,23202.61,2,0,1,39487.19,0
1280,15988434,Pereira,385,France,Male,32,7,68648.51,2,1,0,33196.93,0
1281,15418696,Souza,505,Germany,Female,39,3,57453.25,1,0,0,60925.43,1
1282,15607043,Santos,691,Germany,Female,45,5,102276.46,2,1,0,149091.18,1
1283,15742568,Meyer,689,Germany,Male,48,5,177656.77,1,0,1,128438.59,0
1284,15660398,Dubois,592,France,Female,51,5,61085.46,1,1,1,40420.67,0
1285,15319494,Lima,648,France,Male,37,7,0.0,2,0,1,96074.71,0
1286,15236566,Fischer,551,Germany,Female,56,5,146965.09,1,0,0,63083.19,1
1287,15828838,Fischer,743,France,Male,46,4,60615.53,2,1,1,181528.12,0
1288,15559093,Thomas,518,France,Female,37,6,211996.75,2,1,0,24120.38,0
1289,15811395,Silva,677,France,Female,21,4,81004.08,3,0,0,68391.11,1
1290,15813740,Souza,541,France,Male,40,4,69473.97,2,0,1,56346.73,0
1291,15910638,Schmidt,458,France,Male,62,5,0.0,3,0,1,87325.57,1
1292,15766150,Robert,791,France,Female,35,3,194184.79,1,1,0,29312.66,1
1293,15455241,Silva,532,Germany,Male,35,6,246231.49,2,1,0,55594.64,0
1294,15872819,Martin,644,Germany,Male,35,1,57660.02,1,1,1,183429.24,0
1295,15507072,Bernard,691,Spain,Female,52,6,61149.05,1,1,0,47551.24,1
1296,15200908,Weber,773,France,Female,37,6,56413.9,2,1,1,66416.69,0
1297,15817334,Pereira,538,France,Male,32,3,0.0,1,1,1,86375.34,0
1298,15132675,Silva,691,France,Female,40,2,8753.76,1,1,0,59575.74,1
1299,15809577,Robert,582,Germany,Male,34,3,0.0,1,0,0,131289.19,0
1300,15892344,Bernard,587,Germany,Female,33,6,0.0,1,1,0,194798.94,1
1301,15540477,Ferreira,581,France,Female,50,0,0.0,1,1,0,111858.51,1
1302,15558433,Dubois,584,Spain,Female,56,4,72528.46,1,0,1,166925.92,0
1303,15085296,Müller,705,France,Male,53,2,217646.96,1,1,0,26999.6,1
1304,15691565,Costa,800,Germany,Female,59,7,223860.22,2,0,0,90407.46,1
1305,15244676,Silva,825,Germany,Female,23,4,167011.43,1,1,0,61821.26,1
1306,15378310,Souza,850,Spain,Female,51,5,0.0,1,1,1,70415.67,0
1307,15081652,Bernard,574,Germany,Male,22,3,0.0,1,1,0,171198.44,0
1308,15052366,Weber,850,Spain,Female,29,3,0.0,1,0,0,112311.95,0
1309,15050959,Robert,664,France,Male,68,3,120230.79,1,0,0,80676.25,1
1310,15734702,Gomes,704,Spain,Female,51,5,112481.56,2,1,0,71957.53,1
1311,15486557,Martin,762,France,Female,47,8,0.0,3,1,1,23833.13,1
1312,15898268,Gomes,637,Spain,Male,59,2,51107.61,2,0,1,179844.52,0
1313,15227835,Gomes,675,Germany,Male,71,5,67259.17,2,1,0,76894.2,1
1314,15094622,Weber,685,Spain,Male,44,3,0.0,2,1,0,126023.02,0
1315,15819462,Fischer,595,France,Male,44,4,55798.62,1,1,0,121564.76,0
1316,15239365,Schmidt,658,Germany,Male,47,4,167456.37,2,1,0,97668.02,0
1317,15700245,Silva,571,Germany,Male,40,4,0.0,2,1,1,162950.85,0
1318,15000447,Dubois,641,Germany,Male,30,4,0.0,1,1,1,70269.29,0
1319,15124228,Bernard,797,France,Female,47,7,0.0,2,0,0,109205.96,0
1320,15313787,Souza,792,France,Male,40,1,25997.1,4,1,1,60883.31,1
1321,15279273,Ferreira,448,France,Male,18,6,17676.07,2,1,1,170276.21,0
1322,15433260,Lima,685,France,Male,37,4,105253.6,1,1,0,128313.52,0
1323,15652328,Souza,660,Spain,Female,37,3,195698.02,1,1,1,80497.37,0
1324,15717885,Robert,574,France,Female,74,2,58176.06,2,1,1,13910.97,0
1325,15464078,Thomas,585,Spain,Male,44,6,73431.05,1,1,0,130278.88,0
1326,15262788,Lima,620,France,Female,48,5,75369.96,1,0,1,147267.23,0
1327,15624725,Souza,705,France,Female,68,6,0.0,1,1,0,125344.32,1
1328,15396385,Thomas,591,Spain,Female,51,3,0.0,2,1,0,197489.54,0
1329,15702514,Lima,709,Germany,Male,45,3,66354.55,2,1,1,33510.39,0
1330,15732872,Meyer,718,France,Female,59,7,0.0,2,1,1,67190.59,0
1331,15664014,Weber,675,Germany,Male,36,8,50977.87,1,0,0,90986.17,0
1332,15930544,Thomas,636,Germany,Female,39,6,159515.56,2,0,0,85102.36,0
1333,15378053,Souza,640,France,Male,36,6,61615.6,2,1,1,151413.6,0
1334,15380358,Müller,653,Spain,Male,50,5,224318.08,2,1,0,35884.28,0
1335,15455365,Müller,775,Spain,Female,46,5,124003.76,2,0,1,25003.19,0
1336,15760076,Silva,645,Germany,Male,47,5,57989.66,2,1,0,17420.63,0
1337,15757498,Weber,665,France,Female,44,8,49012.78,2,1,1,141406.02,0
1338,15276922,Santos,587,Germany,Female,28,6,87379.56,2,1,0,160698.83,0
1339,15379821,Robert,547,France,Male,27,5,85243.08,1,0,0,101548.15,0
1340,15217636,Silva,588,France,Female,41,2,179929.12,2,1,1,83141.43,0
1341,15258531,Fischer,793,France,Female,31,8,64737.23,1,1,1,45051.05,0
1342,15308157,Costa,663,France,Female,43,4,0.0,1,1,0,101459.4,1
1343,15134846,Souza,590,Spain,Female,48,8,229802.7,1,0,1,31592.23,0
1344,15111102,Lima,700,Germany,Male,45,5,0.0,1,0,0,32931.5,0
1345,15995529,Silva,519,Germany,Female,36,0,189782.49,1,1,0,95096.44,1
1346,15236931,Santos,519,France,Male,48,4,90140.18,1,0,0,15302.02,0
1347,15291301,Gomes,648,France,Male,52,7,51410.55,2,1,0,146493.97,0
1348,15502875,Costa,781,France,Female,64,0,0.0,2,0,0,185921.77,1
1349,15722218,Schmidt,769,Spain,Female,52,6,92387.64,1,1,1,73311.99,0
1350,15079864,Weber,601,France,Male,50,5,0.0,1,1,1,133101.5,0
1351,15364148,Thomas,617,Spain,Female,31,0,0.0,1,1,0,183716.43,0
1352,15409334,Martin,721,Germany,Female,43,3,0.0,2,0,1,54549.72,0
1353,15837672,Meyer,652,France,Female,66,0,12395.88,1,1,0,113971.71,1
1354,15836776,Robert,682,Germany,Male,32,0,88283.36,1,0,0,121276.56,0
1355,15571857,Robert,632,France,Male,31,7,0.0,1,1,0,167609.1,0
1356,15624482,Ferreira,593,Spain,Female,28,6,50492.94,2,1,1,126518.21,0
1357,15266839,Ferreira,777,Spain,Female,43,3,0.0,1,1,1,159375.32,0
1358,15480670,Weber,667,France,Male,34,2,55416.8,1,0,1,63761.07,0
1359,15905474,Martin,558,France,Male,28,1,70759.64,1,1,1,143031.75,0
1360,15570004,Oliveira,713,Germany,Male,52,7,0.0,2,1,1,106721.6,0
1361,15129812,Souza,561,Spain,Male,49,5,212514.3,1,1,1,116680.62,0
1362,15759660,Meyer,633,France,Female,35,2,0.0,2,0,1,142981.07,0
1363,15437749,Schmidt,736,Germany,Male,36,5,57078.55,2,1,1,165283.79,0
1364,15318798,Lima,571,Germany,Female,31,9,12095.5,1,1,0,54976.19,1
1365,15095918,Gomes,579,Germany,Female,36,6,231420.17,2,0,1,58879.45,0
1366,15360427,Oliveira,849,France,Male,36,4,0.0,1,0,0,199800.77,0
1367,15726854,Silva,607,Germany,Female,41,6,60778.79,2,0,0,22392.52,0
1368,15976154,Martin,569,Spain,Male,57,6,102294.57,2,1,0,32207.99,0
1369,15618891,Costa,727,France,Female,44,1,2789.97,2,1,1,108118.05,0
1370,15587439,Gomes,624,France,Male,40,7,0.0,1,1,1,114613.1,0
1371,15576920,Costa,850,Spain,Male,42,7,0.0,1,1,1,146320.09,0
1372,15607071,Thomas,599,France,Female,56,5,91735.44,1,1,1,183783.55,0
1373,15715594,Souza,642,Spain,Male,27,4,222914.44,2,1,0,184381.19,0
1374,15717942,Müller,718,France,Female,19,2,0.0,1,1,0,131844.3,0
1375,15408480,Pereira,566,France,Male,43,6,203920.23,2,1,0,153916.63,0
1376,15434661,Santos,667,Spain,Female,41,4,0.0,2,1,1,134840.46,0
1377,15074533,Gomes,673,France,Male,39,5,16638.55,2,1,0,42476.44,0
1378,15087682,Gomes,545,Germany,Male,41,2,0.0,2,0,1,189531.86,0
1379,15191365,Müller,625,France,Female,49,2,0.0,2,0,0,170712.58,0
1380,15212000,Fischer,614,Germany,Female,59,9,119235.93,1,1,0,30005.6,1
1381,15822720,Fischer,624,France,Female,18,4,206906.17,2,1,0,197240.75,0
1382,15220645,Silva,607,France,Male,44,6,123975.14,2,1,1,170486.26,0
1383,15236192,Pereira,594,Spain,Male,29,6,50311.48,1,1,1,180055.49,0
1384,15227629,Costa,805,France,Male,50,8,72053.47,2,0,1,109883.78,0
1385,15203349,Meyer,766,Germany,Female,46,8,168520.13,2,0,1,182191.39,0
1386,15866439,Pereira,722,France,Male,32,4,0.0,1,1,0,74695.17,0
1387,15851847,Lima,721,Spain,Female,52,8,0.0,2,1,0,41119.84,0
1388,15031617,Dubois,618,France,Male,20,3,178541.75,1,1,0,19595.78,0
1389,15621427,Fischer,624,Spain,Male,41,5,0.0,1,1,0,60919.73,0
1390,15500813,Silva,755,France,Female,32,6,93874.9,1,1,0,175706.45,1
1391,15442732,Gomes,599,France,Female,42,7,115786.85,2,1,1,133054.87,0
1392,15780740,Alves,750,France,Female,21,4,209259.68,2,1,0,77292.91,0
1393,15601549,Robert,718,France,Male,52,4,0.0,2,1,1,54345.29,0
1394,15730839,Schmidt,472,Germany,Male,52,6,119770.6,2,1,0,59799.27,1
1395,15546605,Müller,645,France,Male,55,4,0.0,2,0,1,138878.2,0
1396,15454781,Müller,424,Spain,Female,23,5,0.0,2,1,1,42159.06,0
1397,15411591,Fischer,613,France,Male,48,6,31595.38,2,1,0,36932.47,0
1398,15011655,Gomes,507,France,Male,21,6,143710.83,1,0,1,131129.65,0
1399,15831142,Fischer,514,Germany,Female,53,2,0.0,1,1,0,177295.1,1
1400,15930919,Silva,776,Germany,Male,45,5,0.0,2,0,1,158037.32,0
1401,15726552,Pereira,551,France,Female,50,0,42628.48,1,1,1,27770.83,0
1402,15934215,Fischer,527,France,Female,45,6,0.0,2,1,1,158886.63,0
1403,15091876,Bernard,561,France,Male,30,2,0.0,2,0,0,181707.4,0
1404,15008651,Gomes,601,Germany,Female,46,7,77881.8,1,1,1,142600.05,0
1405,15675082,Oliveira,721,Germany,Male,40,4,134495.79,1,1,0,156227.61,1
1406,15936574,Weber,506,France,Male,62,2,95670.36,2,1,0,177071.98,0
1407,15123904,Silva,725,Spain,Female,60,6,9565.91,2,1,1,111237.3,0
1408,15952466,Oliveira,475,Spain,Male,44,2,0.0,2,1,1,113663.48,0
1409,15718718,Lima,618,Germany,Male,65,3,20204.33,1,1,1,125611.63,1
1410,15021777,Pereira,635,Spain,Female,38,5,57753.23,1,1,1,50600.67,0
1411,15438145,Silva,657,France,Female,60,3,15831.88,2,1,0,92836.03,0
1412,15017680,Souza,531,France,Female,38,2,0.0,2,1,1,111541.83,0
1413,15747713,Martin,639,France,Female,45,4,62278.31,1,0,0,19818.34,1
1414,15022417,Müller,484,France,Female,48,2,171088.65,1,0,0,101724.19,1
1415,15021310,Pereira,644,Germany,Female,23,6,0.0,1,1,1,131122.72,0
1416,15561126,Robert,785,Spain,Female,35,2,0.0,1,0,1,152953.84,0
1417,15056751,Silva,605,France,Male,19,4,0.0,2,1,1,20390.39,0
1418,15290670,Martin,592,France,Female,72,5,79018.69,1,0,0,114727.7,1
1419,15128458,Ferreira,663,France,Male,25,8,92083.75,3,1,0,154915.4,1
1420,15369932,Pereira,582,Spain,Male,45,1,0.0,1,0,0,46475.45,0
1421,15095436,Ferreira,775,France,Male,57,8,20966.72,2,1,1,75820.69,0
1422,15938715,Souza,496,Germany,Female,34,2,135111.98,2,1,0,26683.19,1
1423,15816207,Dubois,771,France,Male,49,6,19699.48,2,0,1,86464.33,0
1424,15370265,Schmidt,512,France,Male,41,1,192301.81,1,1,1,61152.75,0
1425,15814320,Ferreira,620,Spain,Male,27,9,0.0,1,1,1,78578.5,0
1426,15070780,Robert,556,Spain,Female,51,6,70335.81,2,1,1,45556.85,0
1427,15649794,Pereira,585,France,Female,38,1,229480.79,2,0,0,63426.12,0
1428,15708145,Pereira,649,Spain,Male,34,2,59511.68,1,1,0,85999.57,0
1429,15825865,Pereira,765,Germany,Female,43,4,0.0,1,0,0,14324.2,1
1430,15290103,Meyer,823,Spain,Male,37,4,176507.07,2,1,1,72126.09,0
1431,15924432,Silva,694,France,Female,54,5,0.0,2,1,1,40613.7,0
1432,15072748,Dubois,613,Germany,Male,52,4,51118.01,1,1,0,187667.49,1
1433,15617594,Oliveira,671,France,Male,43,6,0.0,2,1,0,81082.66,0
1434,15631854,Fischer,757,Germany,Male,31,3,64527.58,2,0,0,85828.54,0
1435,15011458,Santos,764,France,Male,32,2,0.0,1,0,0,178780.79,0
1436,15295621,Bernard,711,France,Male,35,0,186459.04,1,1,1,164912.53,0
1437,15202092,Lima,663,France,Male,50,3,235998.68,2,1,0,25001.07,0
1438,15032177,Fischer,460,Germany,Male,51,4,42102.93,2,1,1,22766.34,0
1439,15901074,Oliveira,772,France,Male,33,5,185906.41,1,0,0,171133.99,0
1440,15960093,Meyer,667,Germany,Male,40,6,0.0,2,1,1,33266.8,0
1441,15474638,Costa,408,Spain,Female,39,2,72006.18,2,1,1,97944.24,0
1442,15932277,Fischer,553,France,Male,23,4,244256.03,2,0,0,39286.62,0
1443,15965943,Meyer,732,Germany,Female,42,2,82519.02,1,1,1,93997.54,0
1444,15267832,Robert,618,France,Female,46,8,21664.26,2,0,0,50460.08,0
1445,15563224,Thomas,627,Spain,Male,47,5,61472.66,1,1,0,131469.47,0
1446,15680074,Lima,762,France,Male,31,5,0.0,2,0,1,27528.8,0
1447,15872025,Bernard,521,Germany,Male,52,4,90784.83,2,1,0,138339.04,0
1448,15789909,Dubois,615,Spain,Female,23,3,0.0,2,1,0,110945.65,0
1449,15908576,Gomes,436,Spain,Female,55,2,224316.09,1,1,1,125884.01,1
1450,15148785,Ferreira,654,Germany,Male,37,5,223385.45,2,1,0,77688.39,0
1451,15190606,Silva,521,France,Female,52,7,0.0,1,1,1,187447.04,0
1452,15960312,Alves,610,Germany,Male,49,2,180730.33,1,1,1,30704.46,0
1453,15934370,Bernard,538,Spain,Female,22,5,223070.35,2,1,0,180232.26,0
1454,15493912,Santos,850,Germany,Female,54,4,0.0,3,0,1,114972.63,1
1455,15608689,Lima,634,France,Male,48,5,87217.67,2,1,0,171146.46,0
1456,15868309,Souza,735,Spain,Female,20,5,219823.16,1,1,1,163060.02,0
1457,15010633,Schmidt,694,Germany,Female,22,3,82309.27,2,0,0,57871.58,0
1458,15325711,Fischer,784,Germany,Female,47,5,52857.98,1,1,1,52106.8,0
1459,15109810,Robert,618,France,Male,47,3,225583.81,1,0,0,104894.41,0
1460,15897816,Müller,593,Germany,Male,44,5,195080.8,2,1,0,145487.65,0
1461,15871688,Souza,692,France,Female,46,3,68942.45,1,0,1,75645.73,0
1462,15649685,Silva,669,Germany,Female,50,1,59345.65,2,0,1,179767.25,0
1463,15933133,Oliveira,621,France,Male,52,2,0.0,2,1,0,75573.66,0
1464,15601267,Müller,663,Germany,Female,46,6,171837.15,2,1,0,19398.12,1
1465,15644983,Ferreira,635,Spain,Male,36,2,0.0,1,0,1,150602.08,0
1466,15526627,Thomas,639,France,Female,60,3,0.0,1,1,0,42341.63,1
1467,15157441,Pereira,752,Spain,Female,26,3,0.0,2,0,0,184409.04,0
1468,15724117,Müller,671,France,Male,38,1,0.0,1,1,1,135271.01,0
1469,15071226,Souza,546,Spain,Female,48,5,106269.66,1,1,0,68387.13,1
1470,15273172,Pereira,703,Spain,Male,37,6,211368.56,1,1,1,92823.94,0
1471,15596806,Ferreira,493,Germany,Female,29,9,91889.29,1,1,0,90073.3,1
1472,15799737,Silva,639,Germany,Female,25,8,0.0,1,1,0,114886.02,1
1473,15579255,Souza,812,Spain,Male,45,0,232345.1,1,0,1,53737.68,0
1474,15822505,Meyer,807,France,Female,74,3,141200.46,2,1,0,32155.48,1
1475,15891808,Costa,546,France,Male,46,4,217821.0,3,0,1,125853.12,1
1476,15475938,Ferreira,605,Germany,Female,47,7,0.0,2,0,0,121443.08,0
1477,15967641,Meyer,551,Spain,Male,36,3,67715.84,2,0,0,81332.56,0
1478,15816625,Meyer,756,Spain,Male,32,5,79422.57,1,0,0,176742.82,0
1479,15810053,Santos,633,Spain,Female,21,5,68826.99,2,0,1,155625.92,0
1480,15710414,Dubois,718,France,Male,37,3,76417.62,1,1,0,51725.91,0
1481,15720737,Pereira,651,Spain,Male,31,5,0.0,1,1,0,114179.32,0
1482,15090560,Oliveira,627,France,Female,39,0,192122.16,1,1,1,32520.53,0
1483,15827686,Thomas,429,Germany,Male,30,4,70121.1,1,0,1,65649.48,0
1484,15877787,Fischer,665,France,Male,45,3,0.0,1,1,1,183935.45,0
1485,15175248,Costa,688,France,Female,54,3,157368.96,1,1,0,179766.53,1
1486,15159582,Ferreira,570,France,Female,72,2,0.0,3,1,1,63782.66,1
1487,15360122,Weber,636,France,Female,41,6,0.0,2,0,1,65233.28,0
1488,15154897,Souza,644,Germany,Female,23,7,13123.96,2,1,0,191431.77,0
1489,15815823,Silva,641,France,Male,43,7,83504.67,1,1,0,109981.15,0
1490,15065534,Weber,641,France,Male,26,3,41590.67,1,0,0,189191.9,0
1491,15073968,Weber,571,France,Male,43,3,0.0,2,1,1,84467.96,0
1492,15817934,Costa,574,France,Female,52,1,247194.92,2,1,1,132898.05,0
1493,15886184,Weber,689,France,Female,49,5,0.0,2,1,1,162524.27,0
1494,15889416,Silva,596,France,Male,74,3,61180.88,1,1,0,62113.42,1
1495,15342624,Gomes,676,Germany,Male,45,3,110529.84,1,1,1,142242.19,0
1496,15303328,Alves,615,Germany,Male,50,3,0.0,2,0,0,17449.92,0
1497,15629223,Lima,504,Germany,Female,35,4,214432.85,2,1,0,25064.39,0
1498,15368817,Alves,666,France,Female,54,2,0.0,1,1,1,60325.74,0
1499,15047623,Dubois,717,France,Female,23,8,41236.14,2,1,1,89336.76,0
1500,15419501,Thomas,731,Spain,Male,58,6,220547.47,1,0,0,82114.99,1
1501,15513612,Santos,608,Germany,Female,40,0,192466.56,2,0,0,101961.97,0
1502,15533391,Dubois,672,France,Male,30,3,0.0,2,1,1,161230.09,0
1503,15517195,Silva,593,France,Male,52,0,0.0,1,0,1,156526.64,0
1504,15865244,Pereira,795,France,Female,29,2,0.0,2,0,0,114896.15,0
1505,15484181,Bernard,629,France,Male,55,3,724.78,2,1,0,37952.61,0
1506,15635417,Gomes,501,France,Male,38,6,205752.2,1,1,0,133459.04,0
1507,15581083,Weber,722,Germany,Male,57,6,0.0,1,1,1,178260.19,0
1508,15337434,Dubois,610,Germany,Female,49,0,34055.54,1,0,0,100271.69,1
1509,15290955,Santos,841,Germany,Female,50,5,0.0,2,1,1,44019.6,0
1510,15909974,Meyer,665,Spain,Female,36,8,82380.98,1,0,0,63312.36,0
1511,15261953,Robert,624,Spain,Female,18,5,211961.08,1,1,0,129776.79,1
1512,15534862,Gomes,592,Germany,Male,55,8,0.0,1,1,0,134149.6,1
1513,15531309,Gomes,536,Spain,Male,18,3,0.0,2,1,1,34417.1,0
1514,15284355,Gomes,745,France,Female,31,4,13377.22,1,1,1,145084.57,0
1515,15320457,Dubois,484,France,Male,47,4,84338.43,2,1,0,194137.41,0
1516,15328490,Alves,705,France,Male,48,7,10451.22,1,0,0,58904.6,0
1517,15453040,Martin,568,Germany,Female,36,3,0.0,1,1,0,13956.11,1
1518,15663386,Costa,578,Spain,Female,24,8,0.0,1,1,0,103363.4,0
1519,15726061,Meyer,725,France,Male,25,4,0.0,1,1,0,195409.26,0
1520,15265874,Thomas,567,Spain,Male,52,2,196676.68,1,1,1,20030.74,0
1521,15639388,Bernard,623,France,Male,22,1,90767.24,2,0,1,112025.66,0
1522,15753926,Lima,711,Spain,Female,61,2,79862.1,2,1,0,74151.3,1
1523,15247468,Martin,776,France,Female,32,0,0.0,2,1,1,100437.27,0
1524,15526199,Lima,597,France,Female,25,5,60746.49,1,1,1,177527.22,0
1525,15906868,Souza,633,France,Male,46,4,237649.23,2,0,0,97285.89,0
1526,15608551,Meyer,556,France,Male,23,6,0.0,2,1,0,149331.09,0
1527,15941763,Dubois,522,France,Female,48,6,0.0,1,1,0,160200.31,1
1528,15756054,Lima,649,France,Male,58,8,82184.05,2,1,1,136905.24,0
1529,15213517,Silva,729,Spain,Male,24,2,225485.03,2,1,1,38852.04,0
1530,15220264,Thomas,579,Germany,Male,53,2,70312.58,1,1,0,192044.31,1
1531,15301524,Costa,778,France,Male,35,4,23297.71,1,0,0,46174.17,0
1532,15616132,Souza,600,Germany,Female,21,2,91133.41,2,0,1,125058.25,0
1533,15804277,Souza,579,Germany,Male,22,1,108037.62,1,1,1,37209.26,0
1534,15826246,Meyer,786,France,Female,56,5,97848.03,2,0,1,15623.89,0
1535,15154382,Alves,687,France,Female,28,6,66542.74,1,1,1,19072.8,0
1536,15604196,Müller,758,France,Male,53,6,85326.62,2,0,1,84440.89,0
1537,15011265,Dubois,757,France,Male,41,7,31914.5,2,1,0,93493.59,0
1538,15771875,Schmidt,747,Germany,Male,23,4,94633.93,2,1,0,120712.34,0
1539,15209623,Oliveira,643,France,Male,36,8,100787.04,2,1,1,76585.56,0
1540,15826431,Ferreira,784,Germany,Male,57,0,68597.79,1,1,1,89194.74,0
1541,15270817,Lima,772,Germany,Male,49,7,0.0,2,0,1,181450.14,0
1542,15114723,Martin,528,France,Female,42,3,27746.46,1,1,0,76591.31,1
1543,15226461,Costa,729,Germany,Male,51,7,72751.91,2,1,0,70919.54,0
1544,15950966,Costa,722,France,Male,26,2,141182.66,1,0,1,147134.91,0
1545,15628605,Lima,479,Spain,Female,58,6,0.0,1,0,0,195890.45,1
1546,15728639,Bernard,664,France,Female,55,4,0.0,2,1,1,16141.45,0
